include,exclude_reason,source_types,texts,url,from_urls
no,outside-healthy-eating-scope,sidebar,Capacitación,https://professional.heart.org/es/education,https://www.heart.org/es/healthy-living/healthy-eating/eat-smart/nutrition-basics/aha-diet-and-lifestyle-recommendations
no,outside-healthy-eating-scope,sidebar,Directrices y declaraciones,https://professional.heart.org/es/guidelines-and-statements,https://www.heart.org/es/healthy-living/healthy-eating/eat-smart/nutrition-basics/aha-diet-and-lifestyle-recommendations
no,outside-healthy-eating-scope,sidebar,Revistas,https://professional.heart.org/es/journals,https://www.heart.org/es/healthy-living/healthy-eating/eat-smart/nutrition-basics/aha-diet-and-lifestyle-recommendations
no,outside-healthy-eating-scope,sidebar,Reuniones,https://professional.heart.org/es/meetings,https://www.heart.org/es/healthy-living/healthy-eating/eat-smart/nutrition-basics/aha-diet-and-lifestyle-recommendations
no,outside-healthy-eating-scope,sidebar,Afiliación profesional,https://professional.heart.org/es/professional-membership/become-a-member,https://www.heart.org/es/healthy-living/healthy-eating/eat-smart/nutrition-basics/aha-diet-and-lifestyle-recommendations
no,outside-healthy-eating-scope,sidebar,Investigación,https://professional.heart.org/es/research-programs,https://www.heart.org/es/healthy-living/healthy-eating/eat-smart/nutrition-basics/aha-diet-and-lifestyle-recommendations
no,outside-healthy-eating-scope,sidebar,Noticias científicas,https://professional.heart.org/es/science-news,https://www.heart.org/es/healthy-living/healthy-eating/eat-smart/nutrition-basics/aha-diet-and-lifestyle-recommendations
no,outside-healthy-eating-scope,sidebar,Raise Your Way | Recauda a tu manera,https://raiseyourwayforaha.funraise.org,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
yes,,global|inline,Skip to main content | Browse all recipes | great recipes | Recipes,https://recipes.heart.org,https://recipes.heart.org | https://www.heart.org/en/healthy-living/healthy-eating/add-color/5-reasons-to-eat-more-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/meal-planning/5-pantry-staples | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/its-great-to-hydrate-infographic | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/processed-foods | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar/life-is-sweet-with-these-easy-sugar-swaps-infographic
yes,,inline,Coconut Curry Halibut with Green Beans and Roasted Red Bell Peppers,https://recipes.heart.org//en/recipes/coconut-curry-halibut-with-green-beans-and-roasted-red-bell-peppers,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/healthy-slow-cooker-cookbook
yes,,global|inline|sidebar,Recipes | Healthy Recipes | View our entire recipe collection | Healthy food and recipes to fit your life | What are heart-healthy foods and recipes? | Skip to main content | Browse Recipes | Browse all recipes | recipes | browse all heart-healthy recipes. | heart.org/recipes | Browse Heart-Healthy Recipes,https://recipes.heart.org/en,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
yes,,inline,Privacy Policy,https://recipes.heart.org/en/about-us/statements-and-policies/privacy-statement,https://recipes.heart.org/en | https://recipes.heart.org | https://recipes.heart.org/en/recipes/blueberry-mango-smoothie
yes,,inline,homemade dessert recipes,https://recipes.heart.org/en/collections/courses/desserts,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/daily-tips-to-help-your-family-eat-better
yes,,inline,snack recipes,https://recipes.heart.org/en/collections/courses/snacks,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/5-tips-to-deal-with-picky-eaters-both-kids-and-adults
yes,,inline,fish recipes,https://recipes.heart.org/en/collections/ingredients/seafood,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/daily-tips-to-help-your-family-eat-better
yes,,inline,Budget Friendly | budget-friendly recipes.,https://recipes.heart.org/en/collections/lifestyles/budget-friendly,https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/eat-healthy-on-a-budget-by-planning-ahead | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/daily-tips-to-help-your-family-eat-better
yes,,inline,Kid-Friendly | heart-healthy recipes for kids,https://recipes.heart.org/en/collections/lifestyles/kid-friendly,https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium/sodium-and-kids
yes,,inline,Quick and Easy | Quick and Easy Recipe Collection,https://recipes.heart.org/en/collections/lifestyles/quick-and-easy,https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/meal-planning/heart-healthy-kitchen-essentials-for-meal-prep
yes,,inline,slow cooker recipe,https://recipes.heart.org/en/collections/lifestyles/slow-cooker,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/top-7-excuses-to-overindulge-and-how-to-take-control
yes,,inline,Terms and Conditions,https://recipes.heart.org/en/healthy-living/hfg-user-agreement,https://recipes.heart.org/en | https://recipes.heart.org | https://recipes.heart.org/en/recipes/blueberry-mango-smoothie
yes,,inline,See All Recipes | Browse Recipes | recipes,https://recipes.heart.org/en/recipes,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/cooking/how-to-cook-healthier-at-home
yes,,inline,Acorn Squash Wedges with Walnuts,https://recipes.heart.org/en/recipes/acorn-squash-wedges-with-walnuts,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/healthy-slow-cooker-cookbook
yes,,inline,Almond Snack Mix,https://recipes.heart.org/en/recipes/almond-snack-mix,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats/go-nuts-but-just-a-little | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-travel-snacks
yes,,inline,Apple and Walnut Chicken Salad with Green Salad,https://recipes.heart.org/en/recipes/apple-and-walnut-chicken-salad-with-green-salad,https://www.heart.org/en/healthy-living/healthy-eating/add-color/meet-the-apple-family | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats/go-nuts-but-just-a-little
yes,,inline,Apple Bread Pudding,https://recipes.heart.org/en/recipes/apple-bread-pudding,https://www.heart.org/en/healthy-living/healthy-eating/add-color/meet-the-apple-family | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/types-of-whole-grains
yes,,inline,Apple Nachos,https://recipes.heart.org/en/recipes/apple-nachos,https://www.heart.org/en/healthy-living/healthy-eating/add-color/meet-the-apple-family
yes,,inline,Apples with Almond-Apricot Sauce,https://recipes.heart.org/en/recipes/apples-with-almond-apricot-sauce,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/healthy-slow-cooker-cookbook
yes,,inline,Avocado and Coconut Refresher Smoothie | Try Avocado and Coconut Refresher Smoothie,https://recipes.heart.org/en/recipes/avocado-and-coconut-refresher-smoothie,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/food-as-fuel-before-during-and-after-workouts | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/its-great-to-hydrate-infographic
yes,,inline,Avocado and Shrimp Salad,https://recipes.heart.org/en/recipes/avocado-and-shrimp-salad,https://www.heart.org/en/healthy-living/healthy-eating/add-color/fresh-frozen-or-canned-fruits-and-vegetables-all-can-be-healthy-choices | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/preparing/make-your-kitchen-a-place-you-love | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/cooking/techniques/food-safety-safe-temperatures-for-cooking-meat-and-poultry
yes,,inline,Avocado Green Tea Ice Pops,https://recipes.heart.org/en/recipes/avocado-green-tea-ice-pops,https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/cooking/common-terminology-the-science-of-food
yes,,inline,Baked Cajun Catfish and Easy Collard Greens,https://recipes.heart.org/en/recipes/baked-cajun-catfish-and-easy-collard-greens,https://www.heart.org/en/healthy-living/healthy-eating/add-color/the-goodness-of-greens
yes,,inline,Banana Bread Smoothie,https://recipes.heart.org/en/recipes/banana-bread-smoothie,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://recipes.heart.org/en | https://recipes.heart.org
yes,,inline,Better Breakfast Tostada with Avocado and Eggs,https://recipes.heart.org/en/recipes/better-breakfast-pizza-with-avocado-and-eggs,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/how-to-make-breakfast-a-healthy-habit
yes,,inline,Black Bean Burgers with Mustard Potato Salad,https://recipes.heart.org/en/recipes/black-bean-burgers-with-mustard-potato-salad,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/picking-healthy-proteins
yes,,global|inline|sidebar,Blueberry Mango Smoothie | Skip to main content,https://recipes.heart.org/en/recipes/blueberry-mango-smoothie,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://recipes.heart.org/en | https://recipes.heart.org | https://recipes.heart.org/en/recipes/blueberry-mango-smoothie
yes,,inline,Blue Smoothie,https://recipes.heart.org/en/recipes/bluey-smoothie,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://recipes.heart.org/en | https://recipes.heart.org | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/food-as-fuel-before-during-and-after-workouts
yes,,inline,Popcorn | Caramel Kettle Popcorn,https://recipes.heart.org/en/recipes/caramel-kettle-popcorn,https://www.heart.org/en/healthy-living/healthy-eating/add-color/healthy-snacking | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-travel-snacks
yes,,inline,Cauliflower Rice,https://recipes.heart.org/en/recipes/cauliflower-rice,https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/cooking/grains/save-money-by-making-homemade-breadcrumbs
yes,,inline,Chicken Piccata,https://recipes.heart.org/en/recipes/chicken-piccata,https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/shopping/top-5-must-have-kitchen-tools
yes,,inline,Chicken Tortilla Soup,https://recipes.heart.org/en/recipes/chicken-tortilla-soup---delicious-decisions,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/healthy-slow-cooker-cookbook
yes,,inline,Chicken with Creamy Mushroom Sauce and Sauteed Greens with Pecans,https://recipes.heart.org/en/recipes/chicken-with-creamy-mushroom-sauce-and-sauteed-greens-with-pecans,https://www.heart.org/en/healthy-living/healthy-eating/add-color/the-goodness-of-greens
yes,,inline,Chicken Zucchini Enchiladas,https://recipes.heart.org/en/recipes/chicken-zucchini-enchiladas,https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/meal-planning/understanding-tastes-and-food-flavors
yes,,inline,Try the Chinese Chicken Stir Fry recipe,https://recipes.heart.org/en/recipes/chinese-chicken-stir-fry---delicious-decisions,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/asian-heritage-diets
yes,,inline,Try the Chinese Flank Steak recipe,https://recipes.heart.org/en/recipes/chinese-flank-steak,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/asian-cuisine-with-heart
yes,,inline,Chipotle Chicken Bowls with Cilantro-Lime Quinoa,https://recipes.heart.org/en/recipes/chipotle-chicken-bowls-with-cilantro-lime-quinoa,https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/preparing/making-the-healthier-cut
yes,,inline,Chipotle Chicken Stuffed Sweet Potatoes,https://recipes.heart.org/en/recipes/chipotle-chicken-stuffed-sweet-potatoes,https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/preparing/making-the-healthier-cut
yes,,inline,View the Chopped Colorful Veggie Salad recipe,https://recipes.heart.org/en/recipes/chopped-colorful-veggie-salad,https://www.heart.org/en/healthy-living/healthy-eating/add-color/seasons-of-eating-infographic
yes,,inline,Cinnamon Quinoa with Peaches,https://recipes.heart.org/en/recipes/cinnamon-quinoa-with-peaches---delicious-decisions,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/healthy-slow-cooker-cookbook
